,,,34230,34c20,,,,,
,,,,,,,,,
,,,34230,,,,,,
,,,,,,,,,
,,,34240,,,,,,
,,,,,,,,,
,,,34240,,,,,,
,,,,,,,,,
,,,34260,,,,,,
,,,,,,,,,
14ff0,,,34280,,,,,,
,,,,,,,,,
,,32320,342a0,,41c20,,,,
,,,,,,,,,
,,,,,,,,,
,,31320,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,32370,,,,,,,
,,,,,,,,,
,21ff0,,,,,,,,
,,313b0,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,32fe0,34230,,,,,,
,,,,,,,,,
,,,34230,34e20,,,,,
,,,,,,,,,
,,,34240,,,,,,
,,,,,,,,,
,,,34240,,,,,,
,,,,,,,,,
,,,348f0,,,,,,
,,41320,,,,,,,
14ff0,,,34260,,,,,,
,,,,,,,,,
,,41320,34280,,,,,,
,,,,,,,,,
,,,342a0,,,,,,
,,41370,,,41920,,,,
,,,,,,,,,
,,,,,,,,,
,,413b0,,,,,,,
,,,,,,,,,
,21ff0,,,,,,,,
,,413f0,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,41ff0,,,,,,,
,,,,,,,,,
,,,34230,,,,,,
,,,,,,,,,
,,,32230,,,,,,
,,,,,,,,,
,,,34230,,,,,,
,,,,,,,,,
,,,32230,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
